tconst,primaryTitle,originalTitle,startYear,runtimeMinutes,genres
tt0343627,Un elefante en banda,Un elefante en banda,1990,87,"['Adventure', 'Comedy', 'Family']"
tt0343197,Xiao chou li xian ji,Xiao chou li xian ji,1990,89,"['Comedy', 'Crime']"
tt0340312,Repo Jake,Repo Jake,1990,86,"['Action', 'Crime']"
tt0346612,Et billede af mit liv,Et billede af mit liv,1990,50,['Documentary']
tt0108257,Sure Fire,Sure Fire,1990,83,['Drama']
tt0378973,Suicidal Revenge,Venganza suicida,1990,90,"['Action', 'Horror', 'Thriller']"
tt0379728,Carrera contra la muerte,Carrera contra la muerte,1990,90,['Action']
tt0397933,El bolas,El bolas,1990,85,['Comedy']
tt0397536,The Miles Ahead,The Miles Ahead,1990,81,"['Comedy', 'Fantasy']"
tt0396768,Nyay Anyay,Nyay Anyay,1990,155,['Drama']
tt0396559,Qatl günü,Qatl günü,1990,138,['Drama']
tt0396558,Den ryby,Den ryby,1990,85,"['Drama', 'Romance']"
tt0396548,Dadda Connection,Dadda Connection,1990,89,['Action']
tt0395803,El vengador ilegal,El vengador ilegal,1990,72,['Action']
tt0395717,Prisioneros de la selva,Prisioneros de la selva,1990,94,['Adventure']
tt0395698,Pablo Metralla,Pablo Metralla,1990,90,['Action']
tt0395680,La noche del verdugo,La noche del verdugo,1990,85,"['Action', 'Thriller']"
tt0395671,Midnight Ladies,Mujeres de media noche,1990,90,"['Comedy', 'Horror']"
tt0395519,Doodh Ka Karz,Doodh Ka Karz,1990,168,"['Action', 'Drama', 'Fantasy']"
tt0397952,Carcajadas y algo mas,Carcajadas y algo mas,1990,85,['Comedy']
tt0395501,El chilar,El chilar,1990,80,['Comedy']
tt0395464,Bahaar Aane Tak,Bahaar Aane Tak,1990,145,['Family']
tt0395458,Atentado,Atentado,1990,75,['Action']
tt0393715,Se me doblo la carabina,Se me doblo la carabina,1990,93,['Comedy']
tt0393612,Prisión sin ley,Prisión sin ley,1990,75,['Thriller']
tt0393585,Pelo gallo,Pelo gallo,1990,90,['Drama']
tt0393470,La metralleta,La metralleta,1990,90,"['Action', 'Crime']"
tt2860568,Zhivaja mishen,Zhivaja mishen,1990,82,['Crime']
tt0393458,Maten a esa periodista,Maten a esa periodista,1990,73,['Thriller']
tt0393456,Marcados por el destino,Marcados por el destino,1990,78,['Action']
tt0393424,Lencha la justiciera,Lencha la justiciera,1990,85,['Comedy']
tt0393390,La isla de los alacranes,La isla de los alacranes,1990,90,['Adventure']
tt0393374,Imagen de muerte,Imagen de muerte,1990,90,"['Horror', 'Thriller']"
tt0395490,La caida de Noriega,La caida de Noriega,1990,83,['Drama']
tt0393309,Furia asesina,Furia asesina,1990,96,['Horror']
tt0397981,Comando judicial,Comando judicial,1990,93,['Action']
tt0398047,Es que Inclan está loco,Es que Inclan está loco,1990,70,['Comedy']
tt0402517,Tambo,Tambo,1990,90,"['Action', 'Comedy', 'Sci-Fi']"
tt0402422,Papaya beach,Papaya beach,1990,90,['Comedy']
tt0402384,Más corazón que odio,Más corazón que odio,1990,95,['Action']
tt0402352,Machete: Istatwang buhay,Machete: Istatwang buhay,1990,96,"['Fantasy', 'Thriller']"
tt0402288,Los infernales,Los infernales,1990,90,['Thriller']
tt0402287,Lo inesperado,Lo inesperado,1990,90,['Action']
tt0402270,Hulihin si... Nardong Toothpick,Hulihin si... Nardong Toothpick,1990,114,"['Action', 'Adventure', 'Comedy']"
tt0402151,El día de las locas,El día de las locas,1990,85,['Comedy']
tt0401722,Po upadku,Po upadku,1990,81,['Drama']
tt0401696,Night Killer,Non aprite quella porta 3,1990,90,"['Crime', 'Drama', 'Horror']"
tt0399909,"Y tú, que onda?","Y tú, que onda?",1990,90,['Documentary']
tt0399845,Victimada,Victimada,1990,80,['Thriller']
tt0397985,Con el peligro en la sangre,Con el peligro en la sangre,1990,90,['Thriller']
tt0399839,Venganza diabolica,Venganza diabolica,1990,90,"['Horror', 'Thriller']"
tt0399529,Los puños del diablo,Los puños del diablo,1990,90,['Drama']
tt0399272,El lechero del barrio,El lechero del barrio,1990,84,['Comedy']
tt0399014,Escuadrón patineta,Escuadrón patineta,1990,90,['Action']
tt0398898,Crimen en presidio,Crimen en presidio,1990,73,['Action']
tt0398827,Camarena vive,Camarena vive,1990,83,['Action']
tt0398702,Asesino silencioso,Asesino silencioso,1990,77,['Action']
tt0398392,Wooly Booly 2: Ang titser kong alien,Wooly Booly 2: Ang titser kong alien,1990,96,"['Comedy', 'Sci-Fi']"
tt0398304,Sa Diyos lang ako susuko,Sa Diyos lang ako susuko,1990,105,['Action']
tt0398215,Started with the Heart,Nagsimula sa puso,1990,105,['Drama']
tt0398180,El maletin de la muerte,El maletin de la muerte,1990,75,['Thriller']
tt0398178,Malditos amapoleros,Malditos amapoleros,1990,93,['Action']
tt0398168,Machos,Machos,1990,90,['Drama']
tt0399655,The Silent Hunt,Shekare khamoosh,1990,65,['Comedy']
tt0379583,Warriors from Hell,Warriors from Hell,1990,88,"['Action', 'Adventure']"
tt0393303,Los fugitivos,Los fugitivos,1990,90,['Action']
tt0393268,Error mortal,Error mortal,1990,90,['Action']
tt0386667,Nationalität: Deutsch,Nationalität: Deutsch,1990,88,['Documentary']
tt0384220,Jai Shiv Shankar,Jai Shiv Shankar,1990,90,['Drama']
tt0383502,Metiche y encajoso II,Metiche y encajoso II,1990,90,['Comedy']
tt0383324,Dva patrona na mamonta,Dva patrona na mamonta,1990,88,['Drama']
tt0383042,Vse otlagam da te zabravya,Vse otlagam da te zabravya,1990,85,['Drama']
tt0383038,Viaje directo al infierno,Viaje directo al infierno,1990,85,"['Horror', 'Mystery', 'Thriller']"
tt0382633,Defitzit,Defitzit,1990,84,['Drama']
tt0382604,Chor Pe Mor,Chor Pe Mor,1990,142,"['Comedy', 'Crime']"
tt0382213,Operación jaguar,Operación jaguar,1990,90,['Action']
tt0381944,Casanova 2000,Casanova 2000,1990,90,['Comedy']
tt0381725,A Soldier's Journal 2,Zzolbyeong sucheob 2,1990,90,['Drama']
tt0387007,8% lyubov,8% lyubov,1990,86,['Drama']
tt0381723,Mixed-Up Hong Kil-dong,Syupeo Hong Gil-dong 4: Jjamppong Hong Gil-dong,1990,86,"['Action', 'Fantasy', 'Sci-Fi']"
tt0381575,La secta del sargon,La secta del sargon,1990,75,['Mystery']
tt0381012,Antraks,Antraks,1990,47,['Drama']
tt0380793,La verdad de la lucha,La verdad de la lucha,1990,90,['Action']
tt0380700,El semental,El semental,1990,85,['Comedy']
tt0380596,Objetos sexuales,Objetos sexuales,1990,80,['Drama']
tt0380563,Muerto al hoyo... y el vivo tambien,Muerto al hoyo... y el vivo tambien,1990,90,['Comedy']
tt0380373,El garañón 2,El garañón 2,1990,90,['Comedy']
tt0380322,Dos cuates a todo dar,Dos cuates a todo dar,1990,90,['Comedy']
tt0380297,Dando y dando,Dando y dando,1990,95,['Comedy']
tt0380232,The Age of Everywoman,Botong yeoja shidae,1990,85,['Drama']
tt0379827,El inocente y las pecadoras,El inocente y las pecadoras,1990,94,['Comedy']
tt2881892,Jawani Ki Jalan,Jawani Ki Jalan,1990,102,['Thriller']
tt0393273,Exterminador implacable,Exterminador implacable,1990,90,['Action']
tt0387424,Muzikalen moment,Muzikalen moment,1990,69,['Drama']
tt0387503,Plemennikat chuzhdenetz,Plemennikat chuzhdenetz,1990,92,"['Family', 'Fantasy']"
tt0393205,El despiadado,El despiadado,1990,85,['Drama']
tt0393180,"Crack, vicio mortal","Crack, vicio mortal",1990,96,['Drama']
tt0393172,Con el fuego en la sangre,Con el fuego en la sangre,1990,96,['Thriller']
tt0393126,Cargas prohibidas,Cargas prohibidas,1990,90,['Action']
tt0393122,Caceria de un fugitivo,Caceria de un fugitivo,1990,82,['Action']
tt0393118,Buscando al culpable,Buscando al culpable,1990,96,['Action']
tt0393031,Agentes federales,Agentes federales,1990,90,['Action']
tt0392368,Lynx,Lynx,1990,83,['Documentary']
tt0392186,Free Madam,Jayu buin,1990,97,['Drama']
tt0391932,Las doce tumbas,Las doce tumbas,1990,90,['Action']
tt0391725,Los aboneros del amor,Los aboneros del amor,1990,90,['Comedy']
tt0387480,Para todas tengo,Para todas tengo,1990,90,['Comedy']
tt0390534,Tangga and Chos: Beauty Secret Agents,Tangga and Chos: Beauty Secret Agents,1990,120,"['Action', 'Comedy']"
tt0390151,Justiciero callejero,Justiciero callejero,1990,83,['Action']
tt0390132,Investigador privado... muy privado,Investigador privado... muy privado,1990,90,['Comedy']
tt0390072,The Barrier,Al-hajiz,1990,97,['Drama']
tt0389976,El enviado de la muerte,El enviado de la muerte,1990,90,['Thriller']
tt0389824,"La buena, la mala, la golfa","La buena, la mala, la golfa",1990,90,['Comedy']
tt0389733,El agarratodo,El agarratodo,1990,90,['Comedy']
tt0388915,El encargo del cazador,El encargo del cazador,1990,90,['Documentary']
tt0388697,Alajadi,Alajadi,1990,133,['Drama']
tt0388687,Agni Kanya,Agni Kanya,1990,115,['Drama']
tt0387605,Sofiyska istoriya,Sofiyska istoriya,1990,96,['Drama']
tt0387504,Policía rural,Policía rural,1990,90,['Action']
tt0390261,Milagro en el barrio,Milagro en el barrio,1990,90,['Drama']
tt0332676,Krishnamurti: With a Silent Mind,Krishnamurti: With a Silent Mind,1990,100,['Documentary']
tt1139144,Under the Roofs of the City,Zir-e bamha-ye shahr,1990,90,"['Comedy', 'Drama', 'Family']"
tt2176984,The Return of Joe Hill,The Return of Joe Hill,1990,49,['Documentary']
tt0105704,Uribanul chasubnida,Uribanul chasubnida,1990,105,['Drama']
tt2172017,The Night Before the Strike,Paupjeonya,1990,105,['Drama']
tt2170004,Fishy Stones,Fishy Stones,1990,69,['Comedy']
tt2167725,Chibi Maruko-chan: Ôno-kun to Sugiyama-kun,Chibi Maruko-chan: Ôno-kun to Sugiyama-kun,1990,94,['Animation']
tt2165242,The Chicken Man,The Chicken Man,1990,69,['Drama']
tt0105875,Danji geudaega yeojalaneun iyumaneulo,Danji geudaega yeojalaneun iyumaneulo,1990,105,['Drama']
tt0105903,Legend of the Drunken Tiger,Zui gui Zhang San,1990,93,"['Action', 'Romance']"
tt2162559,From 5 p.m. to 5 a.m.,5 sibuto 5 sikkaji,1990,82,['War']
tt2161437,Mei gui bai he qian niu hua,Mei gui bai he qian niu hua,1990,91,['Drama']
tt2152696,A Lang! A Lang!,A Lang! A Lang!,1990,81,['Crime']
tt2152640,Hidden Faces,Hidden Faces,1990,52,['Documentary']
tt2146586,The World in Another Dimension,Mir v drugom izmerenii,1990,79,['Drama']
tt2145732,Tolla is Tops,Tolla is Tops,1990,90,['Comedy']
tt2145523,45 - 89,45 - 89,1990,213,['Documentary']
tt2143502,Ghost Married,Gui chu jia,1990,93,"['Comedy', 'Horror']"
tt2137044,Kiep phù du,Kiep phù du,1990,90,['Drama']
tt21300748,La Llave Mortal,La Llave Mortal,1990,90,['Action']
tt2127315,Les patients,Les patients,1990,75,['Documentary']
tt0105680,Ultra Warrior,Ultra Warrior,1990,81,"['Action', 'Adventure', 'Sci-Fi']"
tt0105643,Troll 2,Troll 2,1990,95,"['Comedy', 'Fantasy', 'Horror']"
tt2268533,Raptori Moe!,Raptori Moe!,1990,56,"['Documentary', 'Music']"
tt0105109,Pastime,Pastime,1990,94,"['Drama', 'Sport']"
tt0105136,L'amante scomoda,L'amante scomoda,1990,94,"['Drama', 'Mystery']"
tt0105220,Decay,Raspad,1990,103,['Drama']
tt22398698,Rolltreppe Abwärts,Rolltreppe Abwärts,1990,71,['Drama']
tt2237344,Irampa si Mediavillo,Irampa si Mediavillo,1990,121,['Action']
tt2235962,Taxribat,Taxribat,1990,95,['Drama']
tt21260788,Obvodny Canal,Obvodny Canal,1990,47,['Documentary']
tt2224864,Jin pai shuang long,Jin pai shuang long,1990,89,"['Adventure', 'Crime']"
tt22089814,Selbst das kleinste Licht durchbricht die Dunkelheit,Selbst das kleinste Licht durchbricht die Dunkelheit,1990,60,['Documentary']
tt2207477,Eyes of Stone,Eyes of Stone,1990,94,['Documentary']
tt0105432,Smoothtalker,Smoothtalker,1990,89,['Thriller']
tt0105562,Terminal Bliss,Terminal Bliss,1990,93,['Drama']
tt0105614,Tolgo il disturbo,Tolgo il disturbo,1990,94,['Drama']
tt2180499,Queen's High,Hong fen zhi zun,1990,86,['Action']
tt0105345,Seducción sangrienta,Seducción sangrienta,1990,92,"['Horror', 'Mystery', 'Thriller']"
tt21197562,...evilágból...,...evilágból...,1990,81,['Documentary']
tt2024557,Who Dares Wins: The Ghettoblaster Part IV - Kalkonfesten,Who Dares Wins: The Ghettoblaster Part IV - Kalkonfesten,1990,60,"['Action', 'Comedy', 'War']"
tt20242288,Jeff Koons - An American Destiny,An American Destiny - The Artist Jeff Koons,1990,45,['Documentary']
tt20191902,Sweethearts,Sweethearts,1990,78,['Drama']
tt2011210,Roseland,Roseland,1990,46,['Music']
tt2009610,Tramwajada,Tramwajada,1990,70,['Drama']
tt1997270,"Amal, Inam, Naila","Amal, Inam, Naila",1990,49,['Documentary']
tt1988134,Bir ask masali,Bir ask masali,1990,62,"['Drama', 'Romance']"
tt20259400,The Min-Min,The Min-Min,1990,75,['Horror']
tt1977846,Fortune Chasers,Lan du cai shen,1990,91,['Comedy']
tt1948167,Tempi Moderni (nuovi forti interessanti),Tempi Moderni (nuovi forti interessanti),1990,45,"['Documentary', 'Music']"
tt1943756,The Other Side,Marupakkam,1990,80,['Drama']
tt1930520,The Machine That Killed Bad People,The Machine That Killed Bad People,1990,120,['Documentary']
tt22844436,Sabah Olmasin,Sabah Olmasin,1990,80,"['Drama', 'Music', 'Romance']"
tt2038259,Dushmani Dee Agg,Dushmani Dee Agg,1990,128,['Action']
tt0106279,Angel of Fury,Angel of Fury,1990,92,['Action']
tt2113678,Hick's Last Stand,Hick's Last Stand,1990,76,['Drama']
tt2104969,Prodavets snov,Prodavets snov,1990,72,"['Family', 'Fantasy']"
tt2090505,From the Shadows of Power,From the Shadows of Power,1990,58,['Documentary']
tt2072961,"Eto mi, Gospodi...","Eto mi, Gospodi...",1990,65,['War']
tt2062644,Soldier's Diary,Sotilaan päiväkirja,1990,47,['Documentary']
tt2058671,Passing Through the Mist,Passing Through the Mist,1990,120,['Drama']
tt2055767,The Fourth Reich,The Fourth Reich,1990,183,['Biography']
tt22866916,Baharda Hüzün,Baharda Hüzün,1990,75,"['Drama', 'Music', 'Romance']"
tt2287959,Passion,Passion,1990,54,"['Biography', 'Documentary']"
tt0104763,Love & Murder,Love & Murder,1990,87,"['Crime', 'Horror', 'Thriller']"
tt0102777,Resident Alien,Resident Alien,1990,85,['Documentary']
tt0102779,Retorno a Aztlán,Retorno a Aztlán,1990,95,"['Drama', 'History']"
tt0102784,Revenge of the Radioactive Reporter,Revenge of the Radioactive Reporter,1990,80,"['Comedy', 'Horror']"
tt0102785,Revolution!,Revolution!,1990,84,"['Comedy', 'Drama', 'Romance']"
tt0102892,The Nights of Zayandeh-Rood,Shabhaye Zayendeh-Rood,1990,65,['Drama']
tt0102919,Shuroo,Shuroo,1990,85,['Comedy']
tt0102940,Ski School,Ski School,1990,89,"['Comedy', 'Sport']"
tt0102943,Slacker,Slacker,1990,97,"['Comedy', 'Drama']"
tt0102949,Twice Upon a Time,Smykketyven,1990,92,['Drama']
tt0102993,Strangers in Good Company,Strangers in Good Company,1990,101,"['Adventure', 'Drama']"
tt0102765,Red Snow,Red Snow,1990,86,"['Action', 'Adventure', 'Mystery']"
tt0103008,Superstar: The Life and Times of Andy Warhol,Superstar: The Life and Times of Andy Warhol,1990,87,"['Biography', 'Documentary']"
tt0103035,Taking Care of Business,Taking Care of Business,1990,108,['Comedy']
tt0103069,Texasville,Texasville,1990,123,"['Drama', 'Romance']"
tt0103079,Thick as Thieves,Thick as Thieves,1990,130,['Comedy']
tt0103087,To a Stranger,Til en ukjent,1990,80,['Drama']
tt0103089,Time for Cherries,Onat Haduvdevanim,1990,103,"['Drama', 'War']"
tt0103100,Too Much Sun,Too Much Sun,1990,97,['Comedy']
tt0103109,Touch of a Stranger,Touch of a Stranger,1990,87,['Drama']
tt0103111,Hard to Die,Hard to Die,1990,77,"['Action', 'Comedy', 'Horror']"
tt0103129,Truly Madly Deeply,Truly Madly Deeply,1990,106,"['Comedy', 'Drama', 'Fantasy']"
tt0103130,Trust,Trust,1990,107,"['Comedy', 'Crime', 'Drama']"
tt0103150,Escape from the 'Liberty' Cinema,Ucieczka z kina 'Wolnosc',1990,92,"['Comedy', 'Drama', 'Fantasy']"
tt0103024,Szoba kiáltással,Szoba kiáltással,1990,90,['Drama']
tt0103162,Long Arm of the Law: Part 4,Sang gong kei bing 4,1990,100,"['Action', 'Crime', 'Thriller']"
tt0102751,Ragin' Cajun,Ragin' Cajun,1990,91,"['Action', 'Drama', 'Music']"
tt0102744,Quigley Down Under,Quigley Down Under,1990,119,"['Action', 'Adventure', 'Drama']"
tt0102341,Love Hurts,Love Hurts,1990,106,"['Comedy', 'Drama']"
tt0102344,Love Your Mama,Love Your Mama,1990,92,['Drama']
tt0102365,Mo deng ru lai shen zhang,Mo deng ru lai shen zhang,1990,99,"['Action', 'Comedy', 'Fantasy']"
tt0102369,Mother,Madar,1990,108,['Drama']
tt0102376,Hungarian Requiem,Magyar rekviem,1990,98,['Drama']
tt0102402,Maria's Story,Maria's Story,1990,53,['Documentary']
tt0102414,María Antonia,María Antonia,1990,111,['Drama']
tt0102418,Matilda,Matilda,1990,90,['Comedy']
tt0102432,Men of Respect,Men of Respect,1990,113,"['Crime', 'Drama', 'Thriller']"
tt0102444,Milena,Milena,1990,139,"['Biography', 'Drama']"
tt0102449,The Bachelor,Mio caro dottor Gräsler,1990,105,['Drama']
tt0102458,Mister Johnson,Mister Johnson,1990,101,['Drama']
tt0102750,The Rain Killer,The Rain Killer,1990,94,"['Crime', 'Horror', 'Mystery']"
tt0102476,Mujer transparente,Mujer transparente,1990,100,['Drama']
tt0102512,Naked Obsession,Naked Obsession,1990,93,"['Drama', 'Thriller']"
tt0102515,Nazar,Nazar,1990,84,['Drama']
tt0102539,Nirvana Street Murder,Nirvana Street Murder,1990,75,"['Comedy', 'Drama']"
tt0102541,La niña en la palomera,La niña en la palomera,1990,97,['Drama']
tt0102551,Noordeinde - Zuideinde,Noordeinde - Zuideinde,1990,104,['Documentary']
tt0102565,Nudity Required,Nudity Required,1990,101,['Comedy']
tt0102569,A Nymphoid Barbarian in Dinosaur Hell,A Nymphoid Barbarian in Dinosaur Hell,1990,82,"['Fantasy', 'Horror', 'Sci-Fi']"
tt0102574,Cloud-Paradise,Oblako-ray,1990,76,['Drama']
tt0102628,The Adventures of Paper Peter,Ævintýri Pappírs Pésa,1990,81,"['Family', 'Fantasy']"
tt0102684,Pogrzeb kartofla,Pogrzeb kartofla,1990,96,['Drama']
tt0102698,Povest nepogashennoy luny,Povest nepogashennoy luny,1990,82,['Drama']
tt0102703,Prayer of the Rollerboys,Prayer of the Rollerboys,1990,95,"['Action', 'Crime', 'Drama']"
tt0102497,Revenge,Mest,1990,100,"['Drama', 'History']"
tt1927183,Ya obyavlyayu vam voynu,Ya obyavlyayu vam voynu,1990,88,"['Crime', 'Drama']"
tt0103200,Towards Evening,Verso sera,1990,99,['Drama']
tt0104147,All for the Winner,Do sing,1990,101,"['Action', 'Comedy', 'Crime']"
tt0104229,The Famine Within,The Famine Within,1990,90,['Documentary']
tt0104251,"Ferdinando, Man of Love","Ferdinando, uomo d'amore",1990,100,"['Drama', 'Romance']"
tt0104271,Friday on My Mind,Friday on My Mind,1990,73,['Thriller']
tt0104312,Fútbol argentino,Fútbol argentino,1990,100,['Documentary']
tt2333730,Yelbeedo,Yelbeedo,1990,80,['Drama']
tt2330832,Maroko,Maroko,1990,90,"['Animation', 'Comedy', 'Drama']"
tt2321576,Fatal Mission,Fatal Mission,1990,90,"['Action', 'Adventure']"
tt2319785,Bonus Features: The Night Brings Charlie,Bonus Features: The Night Brings Charlie,1990,57,['Horror']
tt2319460,Great National Parks of Australia,Great National Parks of Australia,1990,60,['Documentary']
tt0104548,Jeevan Ek Sanghursh,Jeevan Ek Sanghursh,1990,159,['Drama']
tt0104559,Zipang,Jipangu,1990,119,"['Action', 'Adventure', 'Fantasy']"
tt0104594,Wind of Oblivion,Qamin unaynutyan,1990,97,['Drama']
tt2294621,Flag Theft,Flaggstölden,1990,47,"['Comedy', 'Drama']"
tt2294593,The Jugglers,El-Baydha Wal Hagar,1990,98,"['Comedy', 'Drama']"
tt2326192,Redwood Summer Roadshow,Redwood Summer Roadshow,1990,74,['Music']
tt0103203,The Voyage of Captain Fracassa,Il viaggio di Capitan Fracassa,1990,132,"['Adventure', 'Comedy', 'History']"
tt0104103,Breath of Life,Diceria dell'untore,1990,96,['Drama']
tt0103251,White Palace,White Palace,1990,103,"['Drama', 'Romance']"
tt0103267,Wilding,Wilding,1990,92,"['Action', 'Crime']"
tt0103293,Five Girls and a Rope,Wu ge nu zi he yi gen sheng zi,1990,123,['Drama']
tt0103313,"Friends, Comrades","Ystävät, toverit",1990,132,['Drama']
tt0103320,Imdat ile Zarife,Imdat ile Zarife,1990,91,"['Comedy', 'Drama']"
tt0103333,Bullet for Hire,Ji dan chuet jo,1990,95,"['Action', 'Crime']"
tt0103632,Ming Ghost,A Ying,1990,136,['Drama']
tt2411776,The Tightrope Dancer,The Tightrope Dancer,1990,58,['Documentary']
tt0103666,Amazon,Amazon,1990,96,['Drama']
tt2410890,Outside the Inner Circle,Outside the Inner Circle,1990,107,['Documentary']
tt2373548,En Veedu En Kanavar,En Veedu En Kanavar,1990,130,['Drama']
tt2396757,Vilkacu mantiniece,Vilkacu mantiniece,1990,133,['Drama']
tt0103802,Beyond Darkness,La casa 5,1990,95,['Horror']
tt0103923,Captain America,Captain America,1990,97,"['Action', 'Adventure', 'Sci-Fi']"
tt2386290,Jewish Happiness,Evreyskoe schaste,1990,135,['Drama']
tt2380048,Ziyaretçi,Ziyaretçi,1990,85,['Drama']
tt2379896,Flas,Flas,1990,68,"['Crime', 'Drama', 'Thriller']"
tt0103762,Huang he yao,Huang he yao,1990,113,"['Adventure', 'Comedy', 'Drama']"
tt1925501,Shakaly,Shakaly,1990,88,"['Action', 'Crime', 'Drama']"
tt1918851,The Hidden Jungle,The Hidden Jungle,1990,84,"['Adventure', 'Family']"
tt1416785,Downstream,Sone yay,1990,120,['Drama']
tt0107547,My Private War,Mein Krieg,1990,90,"['Documentary', 'War']"
tt14141870,Duo ming nu ba tian,Duo ming nu ba tian,1990,86,"['Action', 'Adventure']"
tt14122824,Les enfants de Bobath,Les enfants de Bobath,1990,46,['Documentary']
tt0107561,Metamorphosis: The Alien Factor,Metamorphosis: The Alien Factor,1990,98,"['Horror', 'Sci-Fi', 'Thriller']"
tt14118018,Halawat Alruwh (Spirit of Survival),Halawat Alruwh (Spirit of Survival),1990,106,['Drama']
tt14100890,Movie... In Your Face,Movie... In Your Face,1990,86,['Comedy']
tt1404044,Jibansangee,Jibansangee,1990,150,['Drama']
tt0107586,Fantasy Romance,Mo hua qing,1990,86,"['Fantasy', 'Romance']"
